Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Italien (Nord)[€/MWh];Niederlande[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Slowenien[€/MWh];Tschechien[€/MWh];Ungarn[€/MWh];Österreich[€/MWh];Deutschland/Österreich/Luxemburg[€/MWh]
02/05/20;20:00:00;41.74;16.5;16.5;42.59;-;40.6;41.76;16.5;41.86;45;40.76;41.51;41.98;-
02/05/20;21:00:00;35.92;16.27;16.27;38.05;-;33;40.22;16.27;38.16;42;33.7;37.3;36.51;-
02/05/20;22:00:00;31.99;15.74;15.74;37.5;-;30;46.2;15.74;36.94;38.23;31.23;33.51;33.72;-
02/05/20;23:00:00;29.7;14.96;14.96;32.76;-;24.9;41.79;14.96;33.34;32.76;27.87;27.87;30.52;-
02/06/20;00:00:00;26.51;14.71;14.71;28.9;-;-;31.37;14.71;31.88;29.06;29;29.67;27.19;-
02/06/20;01:00:00;25.35;14.6;14.6;26.35;-;-;28.43;14.6;30.74;26.35;27.2;27.2;25.62;-
02/06/20;02:00:00;24.47;14.52;14.52;24.9;-;-;26.68;14.52;29.07;24.9;25.79;25.79;24.59;-
02/06/20;03:00:00;24.44;14.7;14.7;24.46;-;-;25.77;14.7;27.53;24.46;24.47;24.47;24.45;-
02/06/20;04:00:00;25.25;15.13;15.13;25.25;-;-;27.24;15.13;27.1;25.25;25.75;25.75;25.25;-
02/06/20;05:00:00;27.97;15.88;15.88;28;-;-;32.22;15.88;32.4;29;28.93;30.02;27.98;-
02/06/20;06:00:00;32.96;16.48;16.48;33;-;-;48.08;16.48;39.63;40.7;38.01;41.02;32.97;-
02/06/20;07:00:00;43.15;17.24;17.24;43.15;-;-;44.54;17.24;44.75;47.81;45;47.32;43.15;-
02/06/20;08:00:00;44.88;17.99;17.99;44.88;-;-;44.56;17.99;47.65;51;47.08;48.14;44.88;-
02/06/20;09:00:00;42.9;18.09;18.09;45.02;-;-;42.21;18.09;44.46;45.02;45;45.06;43.88;-
02/06/20;10:00:00;42.19;18.12;18.12;42.38;-;-;42.32;18.12;41.83;42.38;43.42;43.42;42.28;-
02/06/20;11:00:00;40.81;17.92;17.92;40.81;-;-;42.34;17.92;40.76;40.81;41.66;41.66;40.81;-
02/06/20;12:00:00;39.25;17.74;17.74;39.25;-;-;42.38;17.74;38.8;39.25;39.6;39.6;39.25;-
02/06/20;13:00:00;38.01;17.52;17.52;38.01;-;-;42.56;17.52;37.81;38.74;39.56;39.56;38.01;-
02/06/20;14:00:00;37.94;17.58;17.58;37.94;-;-;43.57;17.58;38.67;40.03;39.6;39.6;37.94;-
02/06/20;15:00:00;38.06;17.92;17.92;38.06;-;-;44.54;17.92;39.75;43.32;41.02;41.02;38.06;-
02/06/20;16:00:00;39.09;28.11;28.11;39.09;-;-;44.52;28.11;40.86;46;40.37;45.32;39.09;-
02/06/20;17:00:00;45.95;44.85;44.85;42.51;-;-;50.86;44.85;45.08;52;45.7;49.14;45.95;-
02/06/20;18:00:00;46.83;45.71;45.71;46.83;-;-;51.66;45.71;47.92;57.5;47.4;50.02;46.83;-
02/06/20;19:00:00;47.21;28.39;28.39;47.21;-;-;50.73;28.39;46.95;56;47;48.83;47.21;-
02/06/20;20:00:00;43.63;33.38;33.38;43.63;-;-;46.9;20.91;43.83;49.5;44.84;47.04;43.63;-
02/06/20;21:00:00;37.98;37.98;37.98;37.98;-;-;40.66;18.76;39.6;48.98;39.11;45.03;37.98;-
02/06/20;22:00:00;37.66;37.66;37.66;37.66;-;-;42.21;18.05;39.27;42.47;36.61;42.67;37.66;-
02/06/20;23:00:00;33.58;33.58;33.58;33.58;-;-;42.2;17.4;36.85;38.56;33.23;38.04;33.58;-
02/07/20;00:00:00;33.32;33.32;33.32;33.32;-;33.32;36.25;16.44;33.6;38.74;32.03;39.04;33.32;-
02/07/20;01:00:00;32.18;32.18;32.18;32.18;-;32.18;36.2;16.2;32.33;38.27;30.63;32.77;32.18;-
02/07/20;02:00:00;32.03;28.1;28.1;31.04;-;28.1;36.23;15.99;32.2;36.65;29.35;30.02;32.03;-
02/07/20;03:00:00;31.44;25;25;28.62;-;25;35.94;15.96;31.39;35.19;28.47;29.31;31.44;-
02/07/20;04:00:00;32.17;25;25;26.51;-;25;35.66;16.01;31.98;36.4;29.65;31.27;32.17;-
02/07/20;05:00:00;33.71;26.35;26.35;27.75;-;26.35;43.21;16.21;34.41;39.77;33.47;38.99;33.71;-
02/07/20;06:00:00;40.68;40.68;40.68;36.32;-;34.42;50.71;39.7;40.98;56.97;41.44;55.11;40.68;-
02/07/20;07:00:00;47.87;47.87;47.87;44.98;-;47.6;53.6;47.87;49.98;59.37;51.38;66.04;47.87;-
02/07/20;08:00:00;56.96;56.96;56.96;54.58;-;56.74;56.96;56.96;52.51;64.24;53.01;68.87;56.96;-
02/07/20;09:00:00;47;47;47;47;-;47;53.83;47;48.28;58.98;49.4;60.92;47;-
02/07/20;10:00:00;41.81;41.81;41.81;41.81;-;41.81;54.76;41.81;43.47;60.63;45.5;61.99;41.81;-
02/07/20;11:00:00;38.52;38.52;38.52;38.52;-;38.52;54.29;30.08;41.64;56;43.93;56.95;38.52;-
02/07/20;12:00:00;37.78;37.16;37.16;37.61;-;37.16;54.83;30.01;39.37;56;44;54.95;37.78;-
02/07/20;13:00:00;34.68;34.43;34.43;34.61;-;34.43;59.33;28.27;38;55.07;47;52.01;34.68;-
02/07/20;14:00:00;33.09;32.53;32.53;32.93;-;32.53;56.96;18.93;38.02;47.54;44;52.06;33.09;-
02/07/20;15:00:00;38.29;31.84;31.84;32.07;-;31.84;53.8;16.25;38.04;52.02;39.7;56.42;38.29;-
02/07/20;16:00:00;39.08;37.52;37.52;32.07;-;37.52;57.77;30.02;38.99;56;39.7;66.78;39.08;-
02/07/20;17:00:00;40.96;40.42;40.42;35.17;-;40.42;59.95;39.98;41.96;63.56;45;71.5;40.96;-
02/07/20;18:00:00;39.93;39.93;39.93;39.93;-;39.93;61.79;38.97;43.3;63.28;45.3;70.1;39.93;-
02/07/20;19:00:00;35.47;35.31;35.31;35.47;-;35.47;58.23;16.02;41.37;61.33;44;65.84;35.47;-
02/07/20;20:00:00;32.23;15.64;15.64;32.23;-;32.23;57.8;15.64;39.07;54.92;43;58.35;32.23;-
02/07/20;21:00:00;27.93;15.42;15.42;27.93;-;27.93;42.69;15.42;38.01;47.01;37.95;51.91;27.93;-
02/07/20;22:00:00;27.35;14.92;14.92;27.37;-;27.35;50.34;14.92;38.05;44.94;32.01;47.16;28.11;-
02/07/20;23:00:00;26;14.67;14.67;26.84;-;25;48.21;14.67;37.98;38.69;27.88;41.24;26.94;-
02/08/20;00:00:00;25.21;13.85;13.85;25.25;-;25.07;45.26;13.85;37.04;38.22;27.31;37.46;25.22;-
02/08/20;01:00:00;24.28;13.66;13.66;24.28;-;24.28;36.78;13.66;36.86;36.15;25.11;33.95;24.28;-
02/08/20;02:00:00;23.98;13.39;13.39;23.98;-;23.98;36.84;13.39;36.1;35.89;24.74;32.98;23.98;-
02/08/20;03:00:00;22.9;13.2;13.2;22.9;-;22.9;36.94;13.2;36.03;22.9;23.93;29.92;22.9;-
02/08/20;04:00:00;21.75;13.11;13.11;21.75;-;21.75;36.95;13.11;33.7;35.23;24.5;31.27;21.75;-
02/08/20;05:00:00;20.12;13.06;13.06;20.12;-;20.12;39.3;13.06;35.49;36.04;24.1;35.05;20.12;-
02/08/20;06:00:00;22.34;13.14;13.14;22.34;-;22.34;44.74;13.14;34.94;38.85;25.29;38.98;22.34;-
02/08/20;07:00:00;25.54;13.31;13.31;25.54;-;25.54;49.89;13.31;32.76;43.95;28.01;42.59;25.54;-
02/08/20;08:00:00;28.05;13.68;13.68;28.05;-;28.05;54.59;13.68;33.61;43.95;31.09;44.65;28.05;-
02/08/20;09:00:00;29.07;13.93;13.93;29.07;-;29.07;58.17;13.93;35.39;42.55;32.9;42.61;29.07;-
02/08/20;10:00:00;26.87;14.02;14.02;28.36;-;29.5;58.56;14.02;36.02;38.78;32.64;37.47;28.04;-
02/08/20;11:00:00;26.74;14.06;14.06;28.56;-;30;58.21;14.06;35.74;36.11;31;35.55;27.48;-
02/08/20;12:00:00;25;13.98;13.98;29.9;-;32.47;58.01;13.98;33.06;33.11;28.12;34.01;27.02;-
02/08/20;13:00:00;25.61;13.92;13.92;27.94;-;29;57.85;13.92;32.84;31.76;27;33.19;26.55;-
02/08/20;14:00:00;26.8;13.96;13.96;26.8;-;26.8;51.86;13.96;34.67;32.15;27.38;34.66;26.8;-
02/08/20;15:00:00;29.92;14.06;14.06;29.92;-;29.92;50.34;14.06;32.95;35.38;29.5;38.46;29.92;-
02/08/20;16:00:00;37.6;14.39;14.39;29.91;-;37.1;50.37;14.39;35.55;39;33.5;46.3;37.6;-
02/08/20;17:00:00;39.5;15.49;15.49;34.96;-;39.18;52.76;14.63;37.73;42.55;38.93;55.61;39.5;-
02/08/20;18:00:00;41.3;30.62;30.62;41.3;-;41.3;51.83;14.48;38.55;47;40;61.97;41.3;-
02/08/20;19:00:00;38.71;15.46;15.46;38.71;-;38.71;51.09;14.14;37.99;46.7;36.8;60.45;38.71;-
02/08/20;20:00:00;31.29;13.6;13.6;31.29;-;31.29;49.88;13.6;36.1;42.84;31.92;52.05;31.29;-
02/08/20;21:00:00;26.84;13.36;13.36;26.84;-;26.84;49.77;13.36;36.82;40.43;27.57;47;26.84;-
02/08/20;22:00:00;27.39;12.98;12.98;27.39;-;27.39;46.84;12.98;37.03;38.74;28.3;44.05;27.39;-
02/08/20;23:00:00;26.4;12.15;12.15;26.4;-;26.4;37.13;12.15;35.07;35.23;24.81;38.55;26.4;-
02/09/20;00:00:00;23.06;12.81;12.81;23.15;-;23.14;28.5;12.81;32.26;35.15;23.01;38.55;23.1;-
02/09/20;01:00:00;14.93;12.41;12.41;15.23;-;15.46;27.46;12.41;31.54;30.08;21;36.25;15.05;-
02/09/20;02:00:00;12.8;11.99;11.99;13.31;-;14.14;27.78;11.99;30.78;29.15;17.8;33.37;13;-
02/09/20;03:00:00;9.18;9.18;9.18;9.18;-;9.18;25.24;9.18;30.68;29;16.17;31.5;9.18;-
02/09/20;04:00:00;7.54;7.54;7.54;7.54;-;7.54;26.19;7.54;30.36;29;17.04;31.47;7.54;-
02/09/20;05:00:00;4.24;4.24;4.24;4.85;-;4.95;24.07;4.24;31.22;29.2;15.4;31.48;21.02;-
02/09/20;06:00:00;3.85;3.85;3.85;5.53;-;6.08;28.27;3.85;31.98;31.15;15;33.07;21.02;-
02/09/20;07:00:00;5.06;5.06;5.06;10.45;-;13.93;27.12;5.06;32.03;33.73;15;36.06;31.82;-
02/09/20;08:00:00;1.72;1.72;7.41;11.2;-;20;26.4;7.41;32.27;39.8;22;38.18;33.47;-
02/09/20;09:00:00;-0.07;0.07;9.31;15.51;-;28.59;31;9.31;32.54;39.95;28.3;37.21;34.83;-
02/09/20;10:00:00;-4.94;0.5;10.06;11.72;-;25.84;33.87;10.06;32.26;39.8;32.7;33.45;34.27;-
02/09/20;11:00:00;-3.81;10.09;10.09;13.81;-;30;33.88;10.09;32.26;43;32.95;32.95;34.9;-
02/09/20;12:00:00;-8.8;10.07;10.07;18.35;-;43.42;34.31;10.07;32.07;39.8;31.31;31.31;34.02;-
02/09/20;13:00:00;-16.95;9.98;9.98;13.66;-;42.4;36;9.98;30.42;37.96;27;31.02;32.13;-
02/09/20;14:00:00;-13.64;8.44;8.44;11.07;-;42.4;36.19;8.44;31.03;36.25;23.01;32.06;31.78;-
02/09/20;15:00:00;-2.96;8.35;8.35;10.28;-;32;35.13;8.35;32.25;39.79;22.62;37.93;33.73;-
02/09/20;16:00:00;-0.1;9.93;9.93;8.42;-;26.35;32.87;9.93;32.27;36.55;32.27;40.05;34.04;-
02/09/20;17:00:00;0.52;11.76;11.76;12.13;-;34.9;36.45;11.76;36.37;40;39.8;48.28;34.06;-
02/09/20;18:00:00;11.97;11.97;11.97;22;-;40;36.61;11.97;35.87;43.25;38;55.76;34.06;-
02/09/20;19:00:00;5.22;8.6;8.6;26.37;-;44.85;36.66;8.6;32.26;43.52;37.5;55.18;33.94;-
02/09/20;20:00:00;-4.01;4.09;4.09;17.07;-;36.29;35.25;4.09;35.96;40;32;48.07;28.05;-
02/09/20;21:00:00;-3.04;0.07;3.27;19.96;-;27.3;34.98;3.27;32.92;40;23.01;43.51;29.04;-
02/09/20;22:00:00;-0.08;0.02;1.3;28.63;-;23.1;27.57;1.3;33.61;35.15;22.62;36.27;34.01;-
02/09/20;23:00:00;-4.1;0.02;0.04;24.13;-;13.78;16.39;0.04;30.62;33.23;17.6;28.44;28.08;-
02/10/20;00:00:00;-4.97;-2.58;-2.58;11.95;-;11.32;17.53;-0.09;26.81;29.01;6.56;34;12.14;-
02/10/20;01:00:00;-15.89;-2.68;-2.68;9.94;-;9.75;17.53;-0.2;20.05;28;7.5;26.32;24.02;-
02/10/20;02:00:00;-15.11;-2.66;-2.66;8.63;-;9.11;16.34;-0.1;17.37;21;2;16.04;21;-
02/10/20;03:00:00;-16.16;-2.66;-2.66;2.77;-;2.79;16.47;-0.07;16.32;20.51;7.3;12.18;20.51;-
02/10/20;04:00:00;-14.93;-0.75;-0.75;2.58;-;2.6;17.53;0.06;17.58;20.51;7.5;14.03;20.51;-
02/10/20;05:00:00;-2;0.01;0.01;9.25;-;9.32;22.11;4.11;26.74;28.5;14.01;28.28;26.09;-
02/10/20;06:00:00;0.41;0.41;8.98;14.52;-;15.33;48.14;8.98;36;41.05;39;39;37.75;-
02/10/20;07:00:00;14.11;14.11;13.1;24.74;-;31.65;52.06;13.1;37.04;47.1;39.8;44.31;39.94;-
02/10/20;08:00:00;21.38;18.08;18.08;32.58;-;42.58;50.25;14.09;37.02;50.01;38.01;46.34;39.96;-
02/10/20;09:00:00;13.2;13.2;13.2;28.9;-;41.89;53.62;13.2;37.05;50.41;39.8;45.66;39.97;-
02/10/20;10:00:00;12.54;12.54;12.54;26.69;-;38.75;53.66;12.54;37.16;49;39.8;43.08;40.91;-
